,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist
2715,0.442,0.939,0,-4.971,1,0.0944,0.00269,0.000706,0.195,0.458,145.066,299581,False,3,Summer of Youth Content,Hemlock
2716,0.56,0.663,2,-7.495,0,0.0474,0.255,0.845,0.143,0.139,130.084,188347,False,6,Moment of Clarity,Timerogue
2717,0.477,0.87,8,-5.806,1,0.0767,0.301,0.889,0.447,0.541,90.018,200000,False,6,Call of the Ancients,Timerogue
2718,0.418,0.856,4,-3.724,1,0.48,0.00593,0.831,0.0658,0.437,160.178,191921,False,6,Quantum Leap,Timerogue
2719,0.622,0.896,7,-2.525,0,0.125,0.0444,0.0154,0.315,0.505,99.996,182376,False,6,Wormholes,Timerogue
2720,0.502,0.813,0,-4.727,0,0.264,0.133,0.864,0.89,0.364,89.925,205399,False,6,House Atreides,Timerogue
2721,0.419,0.538,9,-6.137,1,0.0976,0.753,1.44e-05,0.4,0.302,129.868,312000,True,14,Told Me|Lost Me,Les B.
2722,0.625,0.539,9,-8.664,1,0.0398,0.617,4.19e-06,0.0875,0.886,100.474,149267,False,3,The Monkey Song,Berry C. Alcorn
2723,0.568,0.605,7,-8.435,1,0.0285,0.584,0.0036,0.0945,0.572,82.324,195573,False,3,Cryin' in the Rain,Berry C. Alcorn
2724,0.531,0.288,7,-12.387,1,0.0267,0.634,0.00227,0.107,0.231,140.472,265880,False,3,Without You,Berry C. Alcorn
2725,0.463,0.418,0,-18.114,1,0.0667,0.925,0.832,0.126,0.383,149.465,429240,False,3,The Grave Is Empty,Berry C. Alcorn
2726,0.754,0.556,9,-6.573,1,0.0308,0.554,2.37e-06,0.0897,0.756,100.28,251827,False,3,Suck It Up & Drive On,Berry C. Alcorn
2727,0.767,0.603,7,-7.679,1,0.0266,0.357,0.243,0.11,0.626,96.343,217427,False,3,There Is a Blessing,Berry C. Alcorn
2728,0.758,0.412,9,-12.991,1,0.0391,0.861,0.0144,0.109,0.453,126.365,146480,False,6,This Song Doesn't Rhyme,Berry C. Alcorn
2729,0.623,0.293,7,-17.855,1,0.029,0.446,0.00086,0.108,0.398,128.374,296467,False,3,Sheet Music,Berry C. Alcorn
2730,0.746,0.56,2,-8.778,1,0.028,0.34,0.902,0.0698,0.446,112.474,188187,False,3,Blow Your Trumpet,Berry C. Alcorn
2731,0.917,0.431,9,-8.859,1,0.0682,0.108,0.663,0.0954,0.912,107.998,171109,False,2,Floatin',LA Konfidential
2732,0.656,0.556,1,-9.524,1,0.0458,0.0379,0.195,0.308,0.413,79.556,184021,False,2,Without You,LA Konfidential
2733,0.69,0.368,0,-9.89,0,0.0902,0.142,0.645,0.71,0.493,74.645,183268,False,3,Have Me,LA Konfidential
2734,0.844,0.169,1,-17.734,0,0.0838,0.0619,0.607,0.11,0.209,139.951,113150,False,2,Smokin Hours,LA Konfidential
2735,0.608,0.75,5,-6.234,0,0.0525,0.00365,0.875,0.1,0.572,176.031,166094,False,2,Ocean of Dreams,LA Konfidential
2736,0.719,0.619,5,-5.881,1,0.0699,0.00283,0.0497,0.0949,0.961,160.561,194358,False,2,Don't Stop,LA Konfidential
2737,0.518,0.456,7,-10.386,1,0.0265,0.868,0.865,0.241,0.798,152.474,188811,False,2,How Time Flies,LA Konfidential
2738,0.734,0.473,6,-11.894,0,0.0471,0.00915,0.856,0.111,0.187,120.64,179034,False,2,Complicated,LA Konfidential
2739,0.724,0.681,2,-10.425,1,0.0447,0.0811,0.444,0.712,0.663,90.311,172742,False,2,Smile,LA Konfidential
2740,0.771,0.399,5,-10.789,1,0.277,0.232,0.765,0.105,0.726,173.978,168285,False,2,Broken Glass,LA Konfidential
2741,0.786,0.139,10,-11.311,0,0.0544,0.367,0.00789,0.104,0.827,93.984,217030,False,2,Whateva,LA Konfidential
2742,0.514,0.64,1,-16.416,1,0.0376,0.0144,0.826,0.274,0.848,180.027,130500,False,14,Castle Of Action,Kesi Alasdair
2743,0.409,0.539,6,-9.604,1,0.0927,0.00521,0.695,0.0794,0.416,86.505,188880,False,0,ExBoyfriends of the World (Unite and Take Over),Cult of Sue Todd
2744,0.178,0.938,2,-8.271,1,0.069,0.0686,0.0,0.118,0.456,181.199,100200,False,10,Chatterbox,Cult of Sue Todd
2745,0.267,0.938,0,-7.582,1,0.0995,0.126,0.0266,0.276,0.426,170.417,206960,False,0,Like a Bonedry Cannonball,Cult of Sue Todd
2746,0.451,0.549,10,-9.933,0,0.0301,0.278,0.000195,0.0858,0.456,114.336,198867,False,0,Fine Fettle,Cult of Sue Todd
2747,0.545,0.861,4,-9.065,1,0.0417,0.0553,0.000412,0.0706,0.661,135.716,168347,False,3,Genuflect,Cult of Sue Todd
2748,0.46,0.787,6,-11.959,1,0.0587,0.267,0.149,0.0878,0.207,109.665,220907,False,0,Nails,Cult of Sue Todd
2749,0.316,0.954,11,-7.877,1,0.133,0.00544,3.36e-06,0.282,0.293,158.071,153173,False,6,Ohio2,Cult of Sue Todd
2750,0.564,0.87,6,-8.846,1,0.0517,0.0064,0.0424,0.0399,0.733,129.87,157467,False,0,Another Song about the Snatch,Cult of Sue Todd
2751,0.502,0.799,1,-12.045,0,0.034,0.244,0.292,0.0799,0.454,105.54,192413,False,0,Myth of Dirt,Cult of Sue Todd
2752,0.541,0.904,0,-7.54,1,0.0436,0.094,0.0224,0.292,0.768,153.604,172013,False,0,50cent,Cult of Sue Todd
2753,0.289,0.804,6,-7.077,1,0.0961,0.075,1.99e-05,0.0982,0.254,146.658,166800,False,0,Fake Off,Cult of Sue Todd
2754,0.371,0.436,4,-13.61,0,0.0483,0.00144,0.244,0.11,0.56,163.237,201760,False,0,I Won't Send Anymore Letters to the South,Cult of Sue Todd
2755,0.43,0.63,8,-13.113,1,0.0827,0.168,0.0422,0.112,0.0446,133.628,206907,False,0,Gnome,Cult of Sue Todd
2756,0.482,0.664,9,-8.884,0,0.056,0.0369,0.0,0.227,0.586,89.775,93173,False,3,17,Cult of Sue Todd
2757,0.579,0.734,1,-10.543,1,0.895,0.731,0.0,0.216,0.324,133.509,75413,False,0,?,Cult of Sue Todd
2758,0.704,0.718,8,-5.197,1,0.0323,0.353,0.0,0.0351,0.967,116.435,177827,False,3,Band Leader Polka,Vrazels' Polka Band
2759,0.578,0.578,3,-5.118,1,0.027,0.416,0.0,0.0712,0.737,158.784,251013,False,2,Czech Farmer Waltz,Vrazels' Polka Band
2760,0.539,0.47,5,-7.662,1,0.0331,0.0882,0.0291,0.0843,0.961,157.615,172547,False,1,Katherine's Waltz,Vrazels' Polka Band
2761,0.644,0.701,3,-5.022,1,0.0292,0.238,0.0,0.0919,0.921,115.31,180467,False,3,Fire Brigade Polka,Vrazels' Polka Band
2762,0.563,0.531,10,-5.954,1,0.0271,0.183,2.54e-06,0.0943,0.71,155.412,216000,False,2,Carpenter's Waltz,Vrazels' Polka Band
2763,0.666,0.691,8,-4.988,1,0.0292,0.218,0.0503,0.0521,0.972,115.514,193307,False,1,Youth and Pleasure Polka,Vrazels' Polka Band
2764,0.711,0.474,3,-5.854,1,0.0262,0.641,0.0,0.282,0.746,78.736,199627,False,2,Orphan Waltz,Vrazels' Polka Band
2765,0.653,0.544,5,-6.096,1,0.0303,0.37,0.0,0.107,0.858,133.115,170933,False,3,Falling Leaves,Vrazels' Polka Band
2766,0.668,0.499,10,-5.983,1,0.0288,0.482,1.11e-05,0.0716,0.961,78.916,152853,False,1,I'll Be All Smiles Tonight Waltz,Vrazels' Polka Band
2767,0.677,0.722,3,-5.168,1,0.0278,0.265,5.16e-06,0.0342,0.963,114.002,173427,False,3,All By Myself Polka,Vrazels' Polka Band
2768,0.463,0.555,3,-6.528,1,0.0253,0.323,0.0,0.0905,0.776,155.444,185440,False,2,Old Poacher Waltz,Vrazels' Polka Band
2769,0.546,0.559,5,-5.357,1,0.0267,0.227,0.00115,0.119,0.924,158.86,164240,False,2,Hill Haven Waltz,Vrazels' Polka Band
2770,0.631,0.72,10,-4.928,1,0.029,0.306,0.000358,0.268,0.969,115.107,139920,False,1,Round and Round Polka,Vrazels' Polka Band
2771,0.608,0.496,3,-6.763,1,0.0234,0.197,3.22e-06,0.145,0.805,78.534,207200,False,1,Westphalia Waltz,Vrazels' Polka Band
2772,0.632,0.538,0,-5.34,1,0.0255,0.248,0.0,0.0892,0.709,79.021,232827,False,1,Curtain of Tears Waltz,Vrazels' Polka Band
2773,0.715,0.712,3,-4.564,1,0.0324,0.504,0.222,0.0997,0.961,117.75,186907,False,1,Green Forest Polka,Vrazels' Polka Band
2774,0.611,0.52,10,-6.295,1,0.0251,0.46,1.34e-06,0.106,0.814,79.57,196040,False,2,When I Dance With You Waltz,Vrazels' Polka Band
2775,0.659,0.47,4,-6.165,1,0.0357,0.528,0.0,0.104,0.445,118.245,211360,False,2,Wedding Bells,Vrazels' Polka Band
2776,0.571,0.677,1,-6.324,0,0.0432,0.013,2.87e-06,0.111,0.176,125.044,236569,False,6,Shine for You,Eagle Brook Music
2777,0.507,0.502,9,-8.822,1,0.0268,0.133,3.82e-06,0.0674,0.162,133.98,277378,False,10,Do What Only You Can,Eagle Brook Music
2778,0.294,0.508,2,-7.293,1,0.0286,0.0597,0.0,0.0742,0.102,98.967,251142,False,6,You Change Everything,Eagle Brook Music
2779,0.597,0.171,4,-16.113,1,0.101,0.938,0.0,0.0975,0.35,114.588,133333,False,1,Maybe (A Spoken Word) [Live],The Heart Creative
2780,0.496,0.449,9,-11.325,1,0.0307,0.906,0.00152,0.134,0.167,144.03,270252,False,1,Intro (The Invitation) [Live],The Heart Creative
2781,0.495,0.652,7,-8.695,1,0.0382,0.00156,0.000276,0.374,0.188,120.053,327945,False,4,Wild (Live),The Heart Creative
2782,0.411,0.47,10,-8.722,1,0.0288,0.253,5.42e-05,0.125,0.203,143.678,503333,False,3,Rivers (Live),The Heart Creative
2783,0.465,0.467,0,-10.607,1,0.0363,0.508,1.47e-06,0.0891,0.171,74.016,321579,False,2,Drawn (Live),The Heart Creative
2784,0.306,0.357,9,-8.341,1,0.0314,0.262,0.0,0.107,0.158,129.777,560321,False,2,Come Thou Fount (The Call) [Live],The Heart Creative
2785,0.491,0.752,0,-8.075,1,0.0538,0.0163,2.93e-05,0.0974,0.165,129.852,420977,False,4,New (Live),The Heart Creative
2786,0.616,0.623,2,-11.733,1,0.48,0.968,0.0693,0.343,0.546,101.725,106552,False,1,Interlude (Live),The Heart Creative
2787,0.415,0.434,11,-10.286,1,0.0306,0.0633,0.0,0.118,0.0656,143.949,384458,False,2,Dark Places (Live),The Heart Creative
2788,0.298,0.122,9,-12.553,1,0.0347,0.345,5.29e-05,0.0633,0.0382,127.927,376003,False,2,Falling In (Live),The Heart Creative
2789,0.401,0.38,11,-11.532,1,0.0341,0.181,0.00102,0.0925,0.125,143.506,552131,False,2,Memory (Live),The Heart Creative
2790,0.444,0.291,7,-9.391,1,0.0285,0.403,0.0,0.141,0.0446,67.83,478433,False,3,Only You (Live),The Heart Creative
2791,0.234,0.425,4,-8.721,1,0.0325,0.154,0.000176,0.101,0.0366,145.98,453665,False,3,Broken (Live),The Heart Creative
2792,0.597,0.868,9,-6.9,1,0.0997,0.205,0.000241,0.517,0.329,115.988,327768,False,3,Wander (Home) [Live],The Heart Creative
2793,0.496,0.377,2,-9.571,1,0.246,0.756,0.0,0.348,0.598,74.99,117000,False,1,Outro (A Prayer) [Live],The Heart Creative
2794,0.746,0.492,9,-7.818,1,0.405,0.283,0.0,0.1,0.158,136.927,211138,False,13,"Winter Hunger Games, Vol. 3 (SuitCase)",Ali Sheik
2795,0.804,0.546,8,-8.554,0,0.326,0.454,0.0,0.106,0.355,135.182,163556,True,13,Ride,Money Motiv
2796,0.775,0.536,11,-8.614,0,0.163,0.00386,0.0,0.118,0.345,139.923,198661,True,13,HellaStr8 (feat. EskimoShawty),LaTeel
2797,0.625,0.49,4,-10.813,0,0.377,0.349,0.0,0.157,0.317,80.779,149682,True,2,Intro,Dreco Street
2798,0.767,0.476,1,-9.697,1,0.357,0.0982,3.81e-05,0.361,0.434,161.001,235990,True,1,Residue,Dreco Street
2799,0.553,0.597,4,-11.246,0,0.335,0.00917,0.0,0.365,0.751,107.175,162909,True,1,Skeletons,Dreco Street
2800,0.654,0.508,9,-7.889,0,0.501,0.118,0.0,0.0897,0.587,73.894,162064,True,2,Streets Cold,Dreco Street
2801,0.778,0.514,4,-10.412,0,0.434,0.0194,0.0,0.124,0.192,149.996,192052,True,1,Snakes,Dreco Street
2802,0.742,0.405,7,-13.332,0,0.486,0.427,0.0,0.106,0.936,83.033,162038,True,9,RSN,Dreco Street
2803,0.665,0.485,5,-7.263,0,0.326,0.294,0.0,0.123,0.374,155.986,198165,True,2,Building Up,Dreco Street
2804,0.627,0.302,1,-16.095,1,0.817,0.111,0.0,0.0894,0.174,105.584,189936,True,1,Never Liked You,Dreco Street
2805,0.709,0.675,1,-6.723,0,0.415,0.0514,0.0,0.0949,0.663,81.129,177398,True,2,Dippin' Thru Traffic,Dreco Street
2806,0.849,0.506,1,-8.587,0,0.407,0.1,0.0,0.224,0.546,75.5,168542,True,1,Front Door,Dreco Street
2807,0.719,0.629,3,-5.932,0,0.231,0.015,0.000234,0.0714,0.455,159.97,205531,True,2,No Landing,Dreco Street
2808,0.774,0.659,5,-7.521,0,0.204,0.221,0.0,0.228,0.887,159.985,273554,True,1,Fuck How It Go,Dreco Street
2809,0.779,0.364,2,-14.775,1,0.367,0.167,0.0,0.133,0.328,77.481,179775,True,1,Respect,Dreco Street
2810,0.576,0.853,5,-9.962,0,0.0306,0.000277,0.921,0.186,0.685,127.984,198750,False,12,Dubstep Therapy,Doctor Dubstep
2811,0.527,0.69,7,-10.539,0,0.0321,0.00118,0.373,0.226,0.617,102.014,182787,False,0,Doctors Checkup,Doctor Dubstep
2812,0.791,0.627,2,-9.228,1,0.0357,0.0563,0.049,0.116,0.54,122.036,218361,False,0,Sickness Be Gone,Doctor Dubstep
2813,0.679,0.807,9,-8.714,0,0.0417,0.0926,0.844,0.147,0.431,118.01,152542,False,0,Electro Shock,Doctor Dubstep
2814,0.681,0.8,8,-10.156,1,0.0464,0.00176,0.857,0.109,0.378,128.007,199877,False,0,Second Vaccination,Doctor Dubstep
2815,0.6,0.913,7,-7.066,1,0.0378,0.0702,0.0126,0.253,0.712,110.035,126545,False,7,Acupuncture,Doctor Dubstep
2816,0.487,0.632,7,-10.118,1,0.256,0.265,1.35e-05,0.264,0.501,99.948,162413,False,8,If I Had a Lady (She'd Live in Colorado),Brendan Abernathy
2817,0.584,0.382,6,-13.284,1,0.0466,0.775,0.00028,0.108,0.347,84.878,212267,False,7,lions on the shore,Brendan Abernathy
2818,0.731,0.443,10,-10.512,1,0.126,0.238,3.93e-05,0.353,0.402,138.024,202707,False,7,You Are Loved,Brendan Abernathy
2819,0.738,0.721,10,-8.331,0,0.0885,0.0521,0.0,0.307,0.476,92.953,158546,True,15,Watch Your Friends,N-Sane
2820,0.496,0.742,7,-5.939,1,0.0297,0.042,0.88,0.296,0.337,92.877,128040,False,15,High-Pitched Dirt,Corey Nielsen
2821,0.828,0.344,9,-13.308,1,0.479,0.28,3.88e-06,0.167,0.282,81.016,145241,True,3,Scam Scam,Twenty Bandzz
2822,0.879,0.614,2,-6.834,1,0.273,0.00427,0.0,0.1,0.374,158.06,110890,True,2,Mad Different,Twenty Bandzz
2823,0.861,0.541,7,-7.002,1,0.262,0.0206,0.0,0.134,0.175,148.012,116820,True,5,W.U,Twenty Bandzz
2824,0.866,0.768,2,-4.439,1,0.276,0.00718,0.0,0.103,0.434,154.936,151798,True,3,B.A.G,Twenty Bandzz
2825,0.899,0.65,7,-5.391,1,0.246,0.0684,0.0,0.0848,0.753,147.991,121678,True,5,Back In The Trap,Twenty Bandzz
2826,0.916,0.524,2,-9.906,1,0.316,0.0214,0.0,0.0867,0.47,130.113,118230,True,5,Track 303,Twenty Bandzz
2827,0.86,0.558,10,-5.803,0,0.127,0.0179,0.0,0.109,0.334,155.081,150256,True,5,Glass,Twenty Bandzz
2828,0.389,0.19,5,-15.553,0,0.0469,0.711,0.0,0.09,0.416,82.477,63020,False,15,Alpha,Lil Bouy
2829,0.983,0.725,1,-6.262,0,0.0806,0.0483,5.55e-05,0.177,0.466,125.022,207229,True,8,ALL Over ME,MrDon Pablo
2830,0.753,0.278,1,-13.483,0,0.302,0.148,3.51e-05,0.114,0.34,170.049,169273,True,8,Jiggin' on THA Floor,MrDon Pablo
2831,0.86,0.715,9,-6.535,1,0.299,0.0465,0.0,0.117,0.496,134.013,239804,True,8,CUT UP,MrDon Pablo
2832,0.347,0.585,9,-11.95,0,0.0351,0.0579,0.872,0.124,0.291,112.548,120021,False,15,Five Crate,Brisa Martinez
2833,0.511,0.325,8,-11.778,0,0.0655,0.956,0.897,0.096,0.528,119.839,126461,False,3,Cian Dyer,Ólafur
2834,0.311,0.272,0,-13.198,0,0.0436,0.949,0.921,0.135,0.773,156.393,96797,False,3,"Baby, I Need Your Knickers",Ólafur
2835,0.282,0.419,0,-13.613,0,0.0551,0.971,0.857,0.112,0.623,115.165,129848,False,3,Dreams in a Nutshell,Ólafur
2836,0.462,0.294,7,-11.226,0,0.0507,0.979,0.942,0.143,0.634,104.229,131378,False,3,Bury Your Read in the Sand,Ólafur
2837,0.0,0.265,11,-14.803,1,0.0,0.987,0.872,0.108,0.0,0.0,79724,False,3,Bread and Butter,Ólafur
2838,0.368,0.166,10,-14.124,0,0.0555,0.968,0.888,0.104,0.549,119.141,145287,False,3,Daniele Stone,Ólafur
2839,0.496,0.42,10,-13.861,1,0.0557,0.933,0.84,0.122,0.469,119.801,126461,False,3,Donna Lowery,Ólafur
2840,0.559,0.179,4,-16.902,0,0.0833,0.985,0.906,0.0936,0.489,119.769,126461,False,3,Don't Eat Knickers off the Sidewalk,Ólafur
2841,0.538,0.304,1,-14.776,1,0.0565,0.956,0.88,0.107,0.196,126.875,119668,False,3,Kennedy Sanders,Ólafur
2842,0.665,0.295,10,-14.725,0,0.0673,0.958,0.84,0.129,0.314,98.931,137938,False,3,Noise Will Come Looking,Ólafur
2843,0.381,0.224,2,-18.406,1,0.0312,0.947,0.888,0.642,0.0556,51.33,165933,False,1,"It's Raining, It's Pouring",Kevin Roth
2844,0.406,0.19,7,-18.928,1,0.0332,0.85,0.188,0.131,0.219,102.811,122387,False,1,"Twinkle, Twinkle, Little Star",Kevin Roth
2845,0.276,0.303,2,-21.44,1,0.0371,0.965,0.784,0.616,0.116,78.827,94520,False,1,"Row, Row, Row Your Boat",Kevin Roth
2846,0.403,0.345,7,-18.692,1,0.0366,0.872,0.546,0.378,0.298,101.053,68080,False,1,Hush Little Baby,Kevin Roth
2847,0.439,0.226,0,-15.973,1,0.0345,0.642,0.75,0.283,0.236,96.925,104453,False,1,Are You Sleeping,Kevin Roth
2848,0.335,0.119,7,-19.743,1,0.0332,0.95,0.52,0.205,0.0677,99.532,85560,False,1,Amazing Grace,Kevin Roth
2849,0.322,0.1,2,-20.617,1,0.0348,0.968,0.309,0.137,0.162,83.014,76040,False,1,"Hallelujah, the Great War Is Over",Kevin Roth
2850,0.161,0.371,9,-22.145,1,0.046,0.949,0.279,0.759,0.314,83.888,96093,False,1,How Can I Keep from Singing,Kevin Roth
2851,0.353,0.0823,7,-18.201,1,0.0416,0.804,0.376,0.168,0.203,76.966,124333,False,2,The Skye BoatSong,Kevin Roth
2852,0.272,0.454,9,-22.223,0,0.0574,0.915,0.0891,0.886,0.235,93.548,84360,False,1,Little Fishies,Kevin Roth
2853,0.173,0.178,2,-23.656,1,0.0399,0.936,0.0011,0.0778,0.133,174.136,113893,False,1,Kumbaya,Kevin Roth
2854,0.2,0.198,4,-23.181,0,0.0423,0.961,0.387,0.35,0.146,86.926,109280,False,2,All Through the Night,Kevin Roth
2855,0.281,0.156,7,-23.374,1,0.0366,0.968,0.87,0.405,0.0709,144.47,149520,False,1,Simple Gifts,Kevin Roth
2856,0.391,0.332,7,-23.224,1,0.0713,0.777,0.71,0.774,0.342,68.428,67253,False,2,Bright Morning Stars Are Rising,Kevin Roth
2857,0.33,0.22,7,-20.965,1,0.0301,0.892,0.0557,0.613,0.0386,92.21,135253,False,1,Little Boat,Kevin Roth
2858,0.209,0.12,2,-23.725,1,0.038,0.978,0.936,0.42,0.116,73.256,129507,False,1,There Is a Ship,Kevin Roth
2859,0.251,0.114,7,-21.861,1,0.0336,0.978,0.893,0.319,0.0625,49.942,133333,False,1,Blue Bird,Kevin Roth
2860,0.28,0.124,7,-20.975,1,0.0358,0.96,0.635,0.177,0.0908,83.568,144733,False,1,Dancing At Whitson,Kevin Roth
2861,0.197,0.0476,2,-24.31,1,0.0402,0.977,0.893,0.667,0.0392,175.39,137520,False,1,The Merry Waltz,Kevin Roth
2862,0.406,0.0689,4,-23.085,0,0.0358,0.859,0.819,0.819,0.13,81.883,123147,False,1,Wafaring Pilgrim,Kevin Roth
2863,0.39,0.1,7,-20.605,1,0.0374,0.927,0.446,0.434,0.139,75.945,123213,False,1,I'll Fly Away,Kevin Roth
2864,0.357,0.0804,0,-25.481,1,0.032,0.849,0.212,0.0928,0.152,83.431,136840,False,1,Brahms' Lullaby,Kevin Roth
2865,0.0964,0.968,5,-33.706,1,0.0908,0.379,0.878,0.475,0.00405,46.347,171653,False,1,Rain Forest,Kevin Roth
2866,0.177,0.542,3,-7.963,0,0.0485,0.828,0.814,0.126,0.399,87.197,121130,False,14,Cultured Dog,Magdalina Morozova
2867,0.701,0.867,10,-3.745,0,0.0904,0.316,0.0,0.067,0.935,82.03,262093,True,14,I'm Good,Clipse
2868,0.495,0.783,9,-3.748,1,0.0353,0.314,1.17e-05,0.0923,0.671,203.983,203587,False,14,When You Roll That Way,Case Hardin
2869,0.0634,0.909,9,-22.842,0,0.0495,0.147,5.34e-05,0.626,0.00917,68.727,110152,False,1,Waves Washing Over Pebbles,Wave Sounds For Sleep
2870,0.205,0.932,11,-19.797,0,0.0654,0.384,1.04e-05,0.962,0.000656,123.617,164627,False,1,Small Waves Hitting Tropical Sandy Beach,Ocean Waves For Sleep
2871,0.0904,0.839,9,-23.162,0,0.0606,0.242,2.56e-06,0.945,0.00311,87.937,332364,False,1,"Soft, Relaxing Waves",Ocean Waves For Sleep
2872,0.201,0.942,11,-23.795,1,0.24,0.925,0.968,0.786,0.00587,123.715,249652,False,1,High Tides,Pacific Ocean Samples
2873,0.126,0.83,11,-26.445,1,0.152,0.885,0.743,0.371,0.00981,169.944,193181,False,1,Mediterranean Shores,Wave Sound Group
2874,0.266,0.851,9,-26.821,1,0.0923,0.609,0.0503,0.967,0.00599,71.459,149829,False,0,Relaxing Wave Loop,Ocean Waves For Sleep
2875,0.171,0.878,6,-27.687,1,0.0655,0.827,0.0352,0.116,1e-05,117.481,283829,False,0,Waves & Wind,Ocean Sounds Plus
2876,0.128,0.464,1,-31.245,1,0.512,0.00218,2.81e-05,0.875,0.03,97.215,100612,False,0,Gentle Waves on a Quiet Beach,Ocean Waves For Sleep
2877,0.209,0.905,1,-20.99,1,0.103,0.288,0.995,0.694,0.0156,107.91,202021,False,0,Flowing River,Ocean Sounds
2878,0.165,0.322,8,-22.075,1,0.0843,9.87e-06,0.927,0.346,0.0384,77.093,168339,False,0,Brownian Noise Waves,Ocean Waves For Sleep
2879,0.194,0.808,1,-23.531,1,0.0831,0.0903,0.723,0.372,0.0183,78.572,268971,False,0,Coastal Storms,Beyond The Bay
2880,0.208,0.867,9,-31.324,1,0.0896,0.596,0.0152,0.951,1e-05,86.386,158949,False,0,Serene Sandy Beach Waves,Ocean Sounds Collection
2881,0.0786,0.0726,10,-21.645,1,0.0508,0.0648,0.681,0.0888,0.0207,176.989,153030,False,0,Tanquil Lake Shores,Ocean Waves For Sleep
2882,0.0749,0.86,8,-29.324,0,0.111,0.524,0.859,0.812,0.00587,79.191,304637,False,0,Night Time by the Sea,Water Sounds
2883,0.205,0.00801,0,-23.2,1,0.0511,0.628,0.869,0.122,0.0311,128.145,179878,False,0,Whispering Waves,Sleep Waves
2884,0.093,0.956,1,-19.456,1,0.062,0.191,0.000603,0.809,1e-05,88.593,205070,False,0,Birds and Beaches,Ocean Waves Sleep Aid
2885,0.171,0.725,8,-30.982,1,0.0513,0.763,0.0095,0.39,1e-05,85.895,216221,False,0,Rolling Waves on Pebbled Beach,Ocean Sounds
2886,0.106,0.00214,1,-21.715,1,0.0526,0.122,0.287,0.112,0.0269,93.35,199647,False,0,Steady River Flow,Water Soundscapes
2887,0.209,0.966,7,-23.566,1,0.0572,0.361,0.957,0.247,1e-05,90.044,94722,False,0,Soft Sleepy Waves,Ocean Sounds
2888,0.118,0.828,2,-31.136,1,0.0418,0.819,0.875,0.198,0.00213,83.157,257082,False,0,Sanctuary Shores,Ocean Wave Sounds
2889,0.159,0.561,1,-21.891,1,0.0642,0.209,0.826,0.826,0.0151,86.498,182476,False,0,Pink Noise Waves,Ocean Sounds
2890,0.152,0.139,10,-16.078,1,0.0467,3.09e-06,0.659,0.183,0.021,105.122,257408,False,0,Waves and Birdsong,Ocean Waves For Sleep
2891,0.155,0.023,10,-22.266,1,0.049,0.00508,0.712,0.115,0.0236,107.881,265614,False,0,Incoming Tides,Ocean Waves For Sleep
2892,0.168,0.831,11,-22.868,0,0.0718,0.232,2.14e-05,0.89,1e-05,123.639,178264,False,0,Incoming Tide,Ocean Sounds Collection
2893,0.204,0.533,1,-21.613,1,0.193,1.81e-05,0.00616,0.145,0.0397,134.253,167266,False,0,Jungle Waves,Ocean Waves Sleep Aid
2894,0.056,0.954,1,-14.491,1,0.0844,0.926,0.622,0.844,1e-05,67.081,285318,False,0,Distant Shores,Ocean Sounds
2895,0.165,0.782,11,-27.303,1,0.459,0.812,0.563,0.574,0.00877,173.363,215472,False,0,Exotic Beach Waves,Ocean Sounds
2896,0.22,0.873,8,-27.307,1,0.106,0.371,4.35e-05,0.921,0.00678,55.617,214676,False,0,Calming Ocean Swell,Ocean Sounds
2897,0.258,0.12,0,-27.57,0,0.0687,0.848,0.89,0.0687,0.0547,126.99,209528,False,0,Sea Waves,Sounds of Nature White Noise for Mindfulness Meditation and Relaxation
2898,0.156,1.0,7,-20.65,1,0.0585,0.848,0.38,0.945,1e-05,108.253,244413,False,0,Meandering River,Ocean Waves For Sleep
2899,0.195,0.859,11,-23.45,1,0.0614,0.377,0.958,0.664,1e-05,89.555,186232,False,0,White Noise Waves,Ocean Waves Sleep Aid
2900,0.205,0.0591,1,-21.264,1,0.0496,0.462,0.882,0.126,0.0225,125.353,165234,False,0,Peaceful Shores,Waterscapes
2901,0.137,0.667,7,-27.481,0,0.109,0.0186,0.937,0.398,1e-05,83.37,211014,False,0,Indian Ocean Waves,Ocean Waves
2902,0.141,0.778,8,-26.732,0,0.226,0.254,0.219,0.357,0.00465,169.873,243708,False,0,Mesmorising Waves at Night,Water Sounds
2903,0.137,0.827,0,-23.729,0,0.107,0.0181,0.927,0.705,0.0148,142.045,111681,False,0,Waves Crashing on Rocks,Ocean Waves For Sleep
2904,0.105,1.0,10,-17.809,0,0.0576,0.758,0.921,0.976,1e-05,85.594,274964,False,0,Oceans and Birds,Ocean Sleep Sounds
2905,0.141,0.417,6,-24.707,0,0.0493,0.976,0.757,0.548,1e-05,85.719,169406,False,0,Stormy Seas,Ocean Sounds
2906,0.0981,0.0381,10,-19.926,1,0.0586,0.0266,0.56,0.126,0.0176,90.548,230644,False,0,Swirling Rivers,Ocean Waves For Sleep
2907,0.167,0.425,10,-29.968,0,0.1,3.45e-06,0.00138,0.539,0.18,104.766,206556,False,0,Gentle River and Overcast Skies,Sleep Water Sounds
